baseline_id,instance_id,task_id,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,scope,covered,fault_triggered,strict_success,repair_round,repair_at_1,repair_at_2,repair_at_4,attempts,patch_count,out_of_scope_edit_count,compile_status,execution_status,numerical_status,gradient_status,update_status,failure_reason,wall_time_sec,prompt_tokens,completion_tokens,total_tokens,llm_calls,raw_report,final_patch
r_flat,EX-09-B,EX-09-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-09,execution,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,7.981577,2257,829,3086,1,checkpoints/r_flat/EX-09-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/EX-09-B/native/results/candidates/EX-09-B
r_flat,EX-10-A,EX-10-A,M2,Image MLP,mlp,mlp,mlp,True,EX-10,execution,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,57.762646,2117,7732,9849,1,checkpoints/r_flat/EX-10-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/EX-10-A/native/results/candidates/EX-10-A
r_flat,EX-10-B,EX-10-B,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-10,execution,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,109.497307,2157,14206,16363,1,checkpoints/r_flat/EX-10-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/EX-10-B/native/results/candidates/EX-10-B
r_flat,NU-01-A,NU-01-A,M2,Image MLP,mlp,mlp,mlp,True,NU-01,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,18.975785,2424,2426,4850,1,checkpoints/r_flat/NU-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-01-A/native/results/candidates/NU-01-A
r_flat,NU-01-B,NU-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-01,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,17.118276,2427,2182,4609,1,checkpoints/r_flat/NU-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-01-B/native/results/candidates/NU-01-B
r_flat,NU-02-A,NU-02-A,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-02,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,33.385954,1206,4078,5284,1,checkpoints/r_flat/NU-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-02-A/native/results/candidates/NU-02-A
r_flat,NU-02-B,NU-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-02,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,66.901874,1208,8472,9680,1,checkpoints/r_flat/NU-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-02-B/native/results/candidates/NU-02-B
r_flat,NU-03-A,NU-03-A,M1,CNN,cnn,cnn,cnn,True,NU-03,numerical,core_operator,True,True,False,4,False,False,False,4,0,0,,,,,,repair_budget_exhausted,619.241351,0,0,0,0,checkpoints/r_flat/NU-03-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-03-A/native/results/candidates/NU-03-A
r_flat,NU-03-B,NU-03-B,M2,Image MLP,mlp,mlp,mlp,True,NU-03,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,626.954737,0,0,0,0,checkpoints/r_flat/NU-03-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-03-B/native/results/candidates/NU-03-B
r_flat,NU-04-A,NU-04-A,M1,CNN,cnn,cnn,cnn,True,NU-04,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,95.077728,2466,499,2965,1,checkpoints/r_flat/NU-04-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-04-A/native/results/candidates/NU-04-A
r_flat,NU-04-B,NU-04-B,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-04,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,12.848411,2429,1455,3884,1,checkpoints/r_flat/NU-04-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-04-B/native/results/candidates/NU-04-B
r_flat,NU-05-A,NU-05-A,M1,CNN,cnn,cnn,cnn,True,NU-05,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,569.121678,0,0,0,0,checkpoints/r_flat/NU-05-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-05-A/native/results/candidates/NU-05-A
r_flat,NU-05-B,NU-05-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-05,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,751.064692,0,0,0,0,checkpoints/r_flat/NU-05-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-05-B/native/results/candidates/NU-05-B
r_flat,NU-06-A,NU-06-A,M2,Image MLP,mlp,mlp,mlp,True,NU-06,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,11.17593,2401,1236,3637,1,checkpoints/r_flat/NU-06-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-06-A/native/results/candidates/NU-06-A
r_flat,NU-06-B,NU-06-B,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-06,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,12.647351,2398,1469,3867,1,checkpoints/r_flat/NU-06-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-06-B/native/results/candidates/NU-06-B
r_flat,NU-07-A,NU-07-A,M2,Image MLP,mlp,mlp,mlp,True,NU-07,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,598.098602,0,0,0,0,checkpoints/r_flat/NU-07-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-07-A/native/results/candidates/NU-07-A
r_flat,NU-07-B,NU-07-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-07,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,764.249164,0,0,0,0,checkpoints/r_flat/NU-07-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/NU-07-B/native/results/candidates/NU-07-B
r_flat,GR-01-A,GR-01-A,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,48.466079,2815,6697,9512,1,checkpoints/r_flat/GR-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-01-A/native/results/candidates/GR-01-A
r_flat,GR-01-B,GR-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,17.102068,2797,1927,4724,1,checkpoints/r_flat/GR-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-01-B/native/results/candidates/GR-01-B
r_flat,GR-02-A,GR-02-A,M1,CNN,cnn,cnn,cnn,True,GR-02,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,99.803805,2972,2123,5095,1,checkpoints/r_flat/GR-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-02-A/native/results/candidates/GR-02-A
r_flat,GR-02-B,GR-02-B,M2,Image MLP,mlp,mlp,mlp,True,GR-02,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,11.587627,2964,1427,4391,1,checkpoints/r_flat/GR-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-02-B/native/results/candidates/GR-02-B
r_flat,GR-03-A,GR-03-A,M1,CNN,cnn,cnn,cnn,True,GR-03,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,20.788099,2966,2826,5792,1,checkpoints/r_flat/GR-03-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-03-A/native/results/candidates/GR-03-A
r_flat,GR-03-B,GR-03-B,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-03,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,25.238384,2940,3394,6334,1,checkpoints/r_flat/GR-03-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-03-B/native/results/candidates/GR-03-B
r_flat,GR-04-A,GR-04-A,M1,CNN,cnn,cnn,cnn,True,GR-04,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,112.435714,2853,4185,7038,1,checkpoints/r_flat/GR-04-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-04-A/native/results/candidates/GR-04-A
r_flat,GR-04-B,GR-04-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-04,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,19.508688,2829,2159,4988,1,checkpoints/r_flat/GR-04-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-04-B/native/results/candidates/GR-04-B
r_flat,GR-05-A,GR-05-A,M2,Image MLP,mlp,mlp,mlp,True,GR-05,gradient_update,core_autograd_optimizer,True,True,False,4,False,False,False,4,1,0,,,,,,gradient_update_mismatch_remained,1061.818659,0,0,0,0,checkpoints/r_flat/GR-05-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-05-A/native/results/candidates/GR-05-A
r_flat,GR-05-B,GR-05-B,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-05,gradient_update,core_autograd_optimizer,True,True,False,4,False,False,False,4,1,0,,,,,,gradient_update_mismatch_remained,922.373682,0,0,0,0,checkpoints/r_flat/GR-05-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-05-B/native/results/candidates/GR-05-B
r_flat,GR-06-A,GR-06-A,M2,Image MLP,mlp,mlp,mlp,True,GR-06,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,64.029908,2923,7336,10259,1,checkpoints/r_flat/GR-06-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-06-A/native/results/candidates/GR-06-A
r_flat,GR-06-B,GR-06-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-06,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,24.824438,2931,3116,6047,1,checkpoints/r_flat/GR-06-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-06-B/native/results/candidates/GR-06-B
r_flat,GR-07-A,GR-07-A,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-07,gradient_update,core_autograd_optimizer,True,True,False,4,False,False,False,4,1,0,,,,,,gradient_update_mismatch_remained,911.760045,13686,129258,142944,4,checkpoints/r_flat/GR-07-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-07-A/native/results/candidates/GR-07-A
r_flat,GR-07-B,GR-07-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-07,gradient_update,core_autograd_optimizer,True,True,False,4,False,False,False,4,2,0,,,,,,gradient_update_mismatch_remained,721.517976,13705,100833,114538,4,checkpoints/r_flat/GR-07-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-07-B/native/results/candidates/GR-07-B
r_flat,GR-08-A,GR-08-A,M1,CNN,cnn,cnn,cnn,True,GR-08,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,19.658006,2976,1444,4420,1,checkpoints/r_flat/GR-08-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-08-A/native/results/candidates/GR-08-A
r_flat,GR-08-B,GR-08-B,M2,Image MLP,mlp,mlp,mlp,True,GR-08,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,17.86029,2920,1935,4855,1,checkpoints/r_flat/GR-08-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/GR-08-B/native/results/candidates/GR-08-B
r_flat,UP-01-A,UP-01-A,M3,Transformer Classifier,transformer,transformer,transformer,True,UP-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,16.400212,2856,2044,4900,1,checkpoints/r_flat/UP-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/UP-01-A/native/results/candidates/UP-01-A
r_flat,UP-01-B,UP-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,UP-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,14.377399,2850,1802,4652,1,checkpoints/r_flat/UP-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/UP-01-B/native/results/candidates/UP-01-B
r_flat,MX-01-A,MX-01-A,M1,CNN,cnn,cnn,cnn,True,MX-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,205.353832,2775,6088,8863,1,checkpoints/r_flat/MX-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/MX-01-A/native/results/candidates/MX-01-A
r_flat,MX-01-B,MX-01-B,M2,Image MLP,mlp,mlp,mlp,True,MX-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,23.363715,2759,3039,5798,1,checkpoints/r_flat/MX-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/MX-01-B/native/results/candidates/MX-01-B
r_flat,MX-02-A,MX-02-A,M3,Transformer Classifier,transformer,transformer,transformer,True,MX-02,mixed,candidate,True,True,True,2,False,True,True,2,2,0,,,,,,,88.854309,4644,12192,16836,2,checkpoints/r_flat/MX-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/MX-02-A/native/results/candidates/MX-02-A
r_flat,MX-02-B,MX-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,MX-02,mixed,candidate,True,True,True,2,False,True,True,2,2,0,,,,,,,119.060213,4648,15475,20123,2,checkpoints/r_flat/MX-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/MX-02-B/native/results/candidates/MX-02-B
r_flat,BL-01-A,BL-01-A,M1,CNN,cnn,cnn,cnn,True,BL-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,24.328814,2799,3479,6278,1,checkpoints/r_flat/BL-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/BL-01-A/native/results/candidates/BL-01-A
r_flat,BL-01-B,BL-01-B,M3,Transformer Classifier,transformer,transformer,transformer,True,BL-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,39.997349,2771,5192,7963,1,checkpoints/r_flat/BL-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/BL-01-B/native/results/candidates/BL-01-B
r_flat,BL-02-A,BL-02-A,M2,Image MLP,mlp,mlp,mlp,True,BL-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,75.786469,2310,9540,11850,1,checkpoints/r_flat/BL-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/BL-02-A/native/results/candidates/BL-02-A
r_flat,BL-02-B,BL-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,BL-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,49.425069,2318,6526,8844,1,checkpoints/r_flat/BL-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_flat/BL-02-B/native/results/candidates/BL-02-B
r_hier,EX-01-A,EX-01-A,M1,CNN,cnn,cnn,cnn,True,EX-01,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,18.057427,2755,2180,4935,1,checkpoints/r_hier/EX-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-01-A/native/results/candidates/EX-01-A
r_hier,EX-01-B,EX-01-B,M2,Image MLP,mlp,mlp,mlp,True,EX-01,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,22.254259,2742,3058,5800,1,checkpoints/r_hier/EX-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-01-B/native/results/candidates/EX-01-B
r_hier,EX-02-A,EX-02-A,M1,CNN,cnn,cnn,cnn,True,EX-02,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,7.987955,2800,774,3574,1,checkpoints/r_hier/EX-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-02-A/native/results/candidates/EX-02-A
r_hier,EX-02-B,EX-02-B,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-02,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,31.986233,2839,3948,6787,1,checkpoints/r_hier/EX-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-02-B/native/results/candidates/EX-02-B
r_hier,EX-03-A,EX-03-A,M1,CNN,cnn,cnn,cnn,True,EX-03,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,9.843544,2855,1182,4037,1,checkpoints/r_hier/EX-03-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-03-A/native/results/candidates/EX-03-A
r_hier,EX-03-B,EX-03-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-03,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,26.973773,2968,3882,6850,1,checkpoints/r_hier/EX-03-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-03-B/native/results/candidates/EX-03-B
r_hier,EX-04-A,EX-04-A,M2,Image MLP,mlp,mlp,mlp,True,EX-04,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,7.696935,2782,762,3544,1,checkpoints/r_hier/EX-04-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-04-A/native/results/candidates/EX-04-A
r_hier,EX-04-B,EX-04-B,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-04,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,8.074443,2825,784,3609,1,checkpoints/r_hier/EX-04-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-04-B/native/results/candidates/EX-04-B
r_hier,EX-05-A,EX-05-A,M2,Image MLP,mlp,mlp,mlp,True,EX-05,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,21.135591,2753,2584,5337,1,checkpoints/r_hier/EX-05-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-05-A/native/results/candidates/EX-05-A
r_hier,EX-05-B,EX-05-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-05,execution,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,66.225461,2825,9211,12036,1,checkpoints/r_hier/EX-05-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-05-B/native/results/candidates/EX-05-B
r_hier,EX-06-A,EX-06-A,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-06,execution,core_operator,True,True,False,0,False,False,False,0,2,0,,,,,,wrong_root_cause_hypothesis,111.881493,0,0,0,0,checkpoints/r_hier/EX-06-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-06-A/native/results/candidates/EX-06-A
r_hier,EX-06-B,EX-06-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-06,execution,core_operator,True,True,True,1,True,True,True,0,1,0,,,,,,,91.209005,0,0,0,0,checkpoints/r_hier/EX-06-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-06-B/native/results/candidates/EX-06-B
r_hier,EX-07-A,EX-07-A,M1,CNN,cnn,cnn,cnn,True,EX-07,execution,core_operator,True,True,False,4,False,False,False,4,2,0,,,,,,repair_budget_exhausted,495.730375,0,0,0,0,checkpoints/r_hier/EX-07-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-07-A/native/results/candidates/EX-07-A
r_hier,EX-07-B,EX-07-B,M2,Image MLP,mlp,mlp,mlp,True,EX-07,execution,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,391.611951,0,0,0,0,checkpoints/r_hier/EX-07-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-07-B/native/results/candidates/EX-07-B
r_hier,EX-08-A,EX-08-A,M1,CNN,cnn,cnn,cnn,True,EX-08,execution,core_operator,True,True,True,1,True,True,True,1,2,0,,,,,,,185.985695,0,0,0,0,checkpoints/r_hier/EX-08-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-08-A/native/results/candidates/EX-08-A
r_hier,EX-08-B,EX-08-B,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-08,execution,core_operator,True,True,False,4,False,False,False,4,2,0,,,,,,repair_budget_exhausted,420.739592,0,0,0,0,checkpoints/r_hier/EX-08-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-08-B/native/results/candidates/EX-08-B
r_hier,EX-09-A,EX-09-A,M1,CNN,cnn,cnn,cnn,True,EX-09,execution,core_operator,True,True,True,2,False,True,True,2,2,0,,,,,,,83.796829,6027,5669,11696,2,checkpoints/r_hier/EX-09-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-09-A/native/results/candidates/EX-09-A
r_hier,EX-09-B,EX-09-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-09,execution,core_operator,True,True,True,2,False,True,True,2,1,0,,,,,,,124.036654,6073,7011,13084,2,checkpoints/r_hier/EX-09-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-09-B/native/results/candidates/EX-09-B
r_hier,EX-10-A,EX-10-A,M2,Image MLP,mlp,mlp,mlp,True,EX-10,execution,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,170.722289,2980,23887,26867,1,checkpoints/r_hier/EX-10-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-10-A/native/results/candidates/EX-10-A
r_hier,EX-10-B,EX-10-B,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-10,execution,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,139.708839,3040,17597,20637,1,checkpoints/r_hier/EX-10-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/EX-10-B/native/results/candidates/EX-10-B
r_hier,NU-01-A,NU-01-A,M2,Image MLP,mlp,mlp,mlp,True,NU-01,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,13.870682,2945,1798,4743,1,checkpoints/r_hier/NU-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-01-A/native/results/candidates/NU-01-A
r_hier,NU-01-B,NU-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-01,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,13.733666,2912,1851,4763,1,checkpoints/r_hier/NU-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-01-B/native/results/candidates/NU-01-B
r_hier,NU-02-A,NU-02-A,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-02,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,114.847756,1534,14393,15927,1,checkpoints/r_hier/NU-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-02-A/native/results/candidates/NU-02-A
r_hier,NU-02-B,NU-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-02,numerical,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,62.888411,1536,7875,9411,1,checkpoints/r_hier/NU-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-02-B/native/results/candidates/NU-02-B
r_hier,NU-03-A,NU-03-A,M1,CNN,cnn,cnn,cnn,True,NU-03,numerical,core_operator,True,True,True,2,False,True,True,2,1,0,,,,,,,161.328243,0,0,0,0,checkpoints/r_hier/NU-03-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-03-A/native/results/candidates/NU-03-A
r_hier,NU-03-B,NU-03-B,M2,Image MLP,mlp,mlp,mlp,True,NU-03,numerical,core_operator,True,True,True,2,False,True,True,2,1,0,,,,,,,167.000153,0,0,0,0,checkpoints/r_hier/NU-03-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-03-B/native/results/candidates/NU-03-B
r_hier,NU-04-A,NU-04-A,M1,CNN,cnn,cnn,cnn,True,NU-04,numerical,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,13.279693,3231,1661,4892,1,checkpoints/r_hier/NU-04-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-04-A/native/results/candidates/NU-04-A
r_hier,NU-04-B,NU-04-B,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-04,numerical,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,51.323644,3216,6984,10200,1,checkpoints/r_hier/NU-04-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-04-B/native/results/candidates/NU-04-B
r_hier,NU-05-A,NU-05-A,M1,CNN,cnn,cnn,cnn,True,NU-05,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,39.206326,0,0,0,0,checkpoints/r_hier/NU-05-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-05-A/native/results/candidates/NU-05-A
r_hier,NU-05-B,NU-05-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-05,numerical,core_operator,True,True,True,1,True,True,True,1,1,0,,,,,,,59.862588,0,0,0,0,checkpoints/r_hier/NU-05-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-05-B/native/results/candidates/NU-05-B
r_hier,NU-06-A,NU-06-A,M2,Image MLP,mlp,mlp,mlp,True,NU-06,numerical,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,31.027152,3188,4286,7474,1,checkpoints/r_hier/NU-06-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-06-A/native/results/candidates/NU-06-A
r_hier,NU-06-B,NU-06-B,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-06,numerical,core_operator,True,True,True,1,True,True,True,1,0,0,,,,,,,40.392842,3199,5569,8768,1,checkpoints/r_hier/NU-06-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-06-B/native/results/candidates/NU-06-B
r_hier,NU-07-A,NU-07-A,M2,Image MLP,mlp,mlp,mlp,True,NU-07,numerical,core_operator,True,True,True,4,False,False,True,4,1,0,,,,,,,437.913459,0,0,0,0,checkpoints/r_hier/NU-07-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-07-A/native/results/candidates/NU-07-A
r_hier,NU-07-B,NU-07-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-07,numerical,core_operator,True,True,False,4,False,False,False,4,1,0,,,,,,repair_budget_exhausted,561.078117,0,0,0,0,checkpoints/r_hier/NU-07-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/NU-07-B/native/results/candidates/NU-07-B
r_hier,GR-01-A,GR-01-A,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,15.296471,4323,1510,5833,1,checkpoints/r_hier/GR-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-01-A/native/results/candidates/GR-01-A
r_hier,GR-01-B,GR-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,13.452831,4347,1097,5444,1,checkpoints/r_hier/GR-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-01-B/native/results/candidates/GR-01-B
