task_id,instance_id,baseline_id,model,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,covered,fault_triggered,strict_success,repair_round,repair_attempts,repair_at_1,repair_at_2,repair_at_4,compile_status,execution_status,numerical_status,gradient_status,update_status,stage_status_semantics,patch_count,out_of_scope_edit_count,llm_calls,prompt_tokens,completion_tokens,total_tokens,api_cost_usd,wall_time_sec,failure_reason,final_patch,raw_report
MF-16__r_hier,MF-16,r_hier,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,43814,28686,72500,,290.360772913089,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-16__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-16__r_hier.json
MF-17__r_hier,MF-17,r_hier,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,18656,8844,27500,,96.41353046591394,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-17__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-17__r_hier.json
MF-18__r_hier,MF-18,r_hier,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,43619,47878,91497,,433.81617741985247,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-18__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-18__r_hier.json
MF-19__r_hier,MF-19,r_hier,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,35959,24455,60414,,218.9867769421544,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-19__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-19__r_hier.json
MF-20__r_hier,MF-20,r_hier,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,21731,12466,34197,,116.06480565806851,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/candidates/MF-20__r_hier.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_hier/raw/MF-20__r_hier.json
MF-01__r_direct,MF-01,r_direct,cnn,cnn,cnn,True,ex_boundary+nu_residual,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,4,0,4,5190,46296,51486,,396.6453309771605,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-01__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-01__r_direct.json
MF-02__r_direct,MF-02,r_direct,mlp,mlp,mlp,True,ex_dtype+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,pass,pass,pass,three_stage_strict_probe,4,0,4,5202,28954,34156,,249.85173424100503,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-02__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-02__r_direct.json
MF-03__r_direct,MF-03,r_direct,transformer,transformer,transformer,True,ex_index+nu_scale,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2622,21848,24470,,185.49988372810185,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-03__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-03__r_direct.json
MF-04__r_direct,MF-04,r_direct,causal_lm,causal_lm,causal_lm,True,nu_sign+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2605,14306,16911,,120.01468544197269,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-04__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-04__r_direct.json
MF-05__r_direct,MF-05,r_direct,cnn,cnn,cnn,True,ex_boundary+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2656,3643,6299,,31.682524639880285,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-05__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-05__r_direct.json
MF-06__r_direct,MF-06,r_direct,mlp,mlp,mlp,True,nu_residual+gr_zero,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,1305,29313,30618,,269.88910944899544,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-06__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-06__r_direct.json
MF-07__r_direct,MF-07,r_direct,transformer,transformer,transformer,True,ex_dtype+nu_sign,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2647,20938,23585,,179.30691096698865,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-07__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-07__r_direct.json
MF-08__r_direct,MF-08,r_direct,causal_lm,causal_lm,causal_lm,True,ex_index+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2649,2629,5278,,23.60597974108532,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-08__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-08__r_direct.json
MF-09__r_direct,MF-09,r_direct,cnn,cnn,cnn,True,nu_scale+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2665,25705,28370,,242.64425180689432,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-09__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-09__r_direct.json
MF-10__r_direct,MF-10,r_direct,mlp,mlp,mlp,True,ex_boundary+nu_sign,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2601,23455,26056,,209.08482309407555,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-10__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-10__r_direct.json
MF-11__r_direct,MF-11,r_direct,transformer,transformer,transformer,True,ex_boundary+nu_residual+gr_zero,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2608,21195,23803,,195.86998765706085,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-11__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-11__r_direct.json
MF-12__r_direct,MF-12,r_direct,causal_lm,causal_lm,causal_lm,True,ex_dtype+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,fail,fail,pass,pass,three_stage_strict_probe,4,0,4,5210,45563,50773,,376.4411178021692,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-12__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-12__r_direct.json
MF-13__r_direct,MF-13,r_direct,cnn,cnn,cnn,True,ex_index+nu_sign+gr_freeze,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,3996,34141,38137,,293.6877275900915,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-13__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-13__r_direct.json
MF-14__r_direct,MF-14,r_direct,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,3917,25719,29636,,234.61913804896176,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-14__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-14__r_direct.json
MF-15__r_direct,MF-15,r_direct,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,fail,pass,fail,fail,three_stage_strict_probe,4,0,4,5297,64030,69327,,554.6005807921756,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-15__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-15__r_direct.json
MF-16__r_direct,MF-16,r_direct,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,3950,33184,37134,,299.5407416848466,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-16__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-16__r_direct.json
MF-17__r_direct,MF-17,r_direct,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,3986,19873,23859,,173.0950494511053,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-17__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-17__r_direct.json
MF-18__r_direct,MF-18,r_direct,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,5261,55365,60626,,453.63367291283794,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-18__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-18__r_direct.json
MF-19__r_direct,MF-19,r_direct,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,2608,22141,24749,,198.739244958153,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-19__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-19__r_direct.json
MF-20__r_direct,MF-20,r_direct,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,True,4,4,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,4,0,4,5252,55684,60936,,497.97813808894716,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/candidates/MF-20__r_direct.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_direct/raw/MF-20__r_direct.json
MF-01__r_swe,MF-01,r_swe,cnn,cnn,cnn,True,ex_boundary+nu_residual,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,1,1,4,112303,6022,118325,0.0,545.1106253031176,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-01__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-01__r_swe.json
MF-02__r_swe,MF-02,r_swe,mlp,mlp,mlp,True,ex_dtype+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,pass,pass,pass,three_stage_strict_probe,3,3,4,124532,6711,131243,0.0,553.3516268371604,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-02__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-02__r_swe.json
MF-03__r_swe,MF-03,r_swe,transformer,transformer,transformer,True,ex_index+nu_scale,mixed,True,True,False,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,1,3,159124,7653,166777,0.0,999.6412425269373,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-03__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-03__r_swe.json
MF-04__r_swe,MF-04,r_swe,causal_lm,causal_lm,causal_lm,True,nu_sign+gr_step,mixed,True,True,False,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,1,3,108283,5308,113591,0.0,595.9726406622212,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-04__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-04__r_swe.json
MF-05__r_swe,MF-05,r_swe,cnn,cnn,cnn,True,ex_boundary+gr_freeze,mixed,True,True,False,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,3,2,94439,5020,99459,0.0,413.50570490420796,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-05__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-05__r_swe.json
MF-06__r_swe,MF-06,r_swe,mlp,mlp,mlp,True,nu_residual+gr_zero,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,39194,2247,41441,0.0,192.60932271997444,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-06__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-06__r_swe.json
MF-07__r_swe,MF-07,r_swe,transformer,transformer,transformer,True,ex_dtype+nu_sign,mixed,True,True,False,,4,False,False,False,pass,fail,fail,pass,pass,three_stage_strict_probe,3,4,4,178881,8552,187433,0.0,779.4264372109901,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-07__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-07__r_swe.json
MF-08__r_swe,MF-08,r_swe,causal_lm,causal_lm,causal_lm,True,ex_index+gr_step,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,36412,2130,38542,0.0,159.51877627312206,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-08__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-08__r_swe.json
MF-09__r_swe,MF-09,r_swe,cnn,cnn,cnn,True,nu_scale+gr_freeze,mixed,True,True,True,1,1,True,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,1,0,1,82629,1805,84434,0.0,115.31823895219713,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-09__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-09__r_swe.json
MF-10__r_swe,MF-10,r_swe,mlp,mlp,mlp,True,ex_boundary+nu_sign,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,3,4,4,112833,6711,119544,0.0,714.7104764338583,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-10__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-10__r_swe.json
MF-11__r_swe,MF-11,r_swe,transformer,transformer,transformer,True,ex_boundary+nu_residual+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,4,2,4,147663,7549,155212,0.0,811.2298370630015,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-11__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-11__r_swe.json
MF-12__r_swe,MF-12,r_swe,causal_lm,causal_lm,causal_lm,True,ex_dtype+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,2,2,4,142810,5502,148312,0.0,575.3247651359998,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-12__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-12__r_swe.json
MF-13__r_swe,MF-13,r_swe,cnn,cnn,cnn,True,ex_index+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,fail,pass,fail,fail,three_stage_strict_probe,3,1,4,160103,6678,166781,0.0,923.515735097928,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-13__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-13__r_swe.json
MF-14__r_swe,MF-14,r_swe,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,3,2,4,126394,7436,133830,0.0,581.3541337340139,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-14__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-14__r_swe.json
MF-15__r_swe,MF-15,r_swe,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,2,4,128682,6264,134946,0.0,688.770785758039,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-15__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-15__r_swe.json
MF-16__r_swe,MF-16,r_swe,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,pass,pass,three_stage_strict_probe,1,5,4,49190,4402,53592,0.0,272.63166962121613,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-16__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-16__r_swe.json
MF-17__r_swe,MF-17,r_swe,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,3,2,4,155940,7370,163310,0.0,894.7990680478979,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-17__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-17__r_swe.json
MF-18__r_swe,MF-18,r_swe,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,False,4,4,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,2,4,139081,7537,146618,0.0,780.5506330269855,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-18__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-18__r_swe.json
MF-19__r_swe,MF-19,r_swe,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,3,2,4,142660,8111,150771,0.0,658.9662954020314,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-19__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-19__r_swe.json
MF-20__r_swe,MF-20,r_swe,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,pass,fail,fail,fail,three_stage_strict_probe,1,2,4,124157,5777,129934,0.0,668.6204312469345,out_of_scope_edit,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/candidates/MF-20__r_swe.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_swe/raw/MF-20__r_swe.json
MF-01__r_matchfix,MF-01,r_matchfix,cnn,cnn,cnn,True,ex_boundary+nu_residual,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,27145,53279,80424,,267.3851553031709,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-01__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-01__r_matchfix.json
MF-02__r_matchfix,MF-02,r_matchfix,mlp,mlp,mlp,True,ex_dtype+gr_zero,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,20353,29629,49982,,149.56941659282893,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-02__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-02__r_matchfix.json
MF-03__r_matchfix,MF-03,r_matchfix,transformer,transformer,transformer,True,ex_index+nu_scale,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,20194,34431,54625,,159.90360895497724,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-03__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-03__r_matchfix.json
MF-04__r_matchfix,MF-04,r_matchfix,causal_lm,causal_lm,causal_lm,True,nu_sign+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,22970,39337,62307,,224.81671014009044,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-04__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-04__r_matchfix.json
MF-05__r_matchfix,MF-05,r_matchfix,cnn,cnn,cnn,True,ex_boundary+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,pass,pass,fail,fail,three_stage_strict_probe,4,0,4,28498,116397,144895,,495.7138906060718,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-05__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-05__r_matchfix.json
MF-06__r_matchfix,MF-06,r_matchfix,mlp,mlp,mlp,True,nu_residual+gr_zero,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,23233,36496,59729,,216.77329364907928,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-06__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-06__r_matchfix.json
MF-07__r_matchfix,MF-07,r_matchfix,transformer,transformer,transformer,True,ex_dtype+nu_sign,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,19645,48270,67915,,262.07064669416286,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-07__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-07__r_matchfix.json
MF-08__r_matchfix,MF-08,r_matchfix,causal_lm,causal_lm,causal_lm,True,ex_index+gr_step,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,20259,39856,60115,,221.74791824189015,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-08__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-08__r_matchfix.json
MF-09__r_matchfix,MF-09,r_matchfix,cnn,cnn,cnn,True,nu_scale+gr_freeze,mixed,True,True,True,2,2,False,True,True,pass,pass,pass,pass,pass,three_stage_strict_probe,2,0,2,20011,26376,46387,,177.84264923399314,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-09__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-09__r_matchfix.json
MF-10__r_matchfix,MF-10,r_matchfix,mlp,mlp,mlp,True,ex_boundary+nu_sign,mixed,True,True,False,,4,False,False,False,pass,fail,fail,pass,pass,three_stage_strict_probe,4,0,4,29323,96853,126176,,513.0969347232021,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-10__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-10__r_matchfix.json
